-DOCSTART- -X- O O
абляции	O
вен;	O
основным	O
элементом	O
здесь	O
служит	O
магнетрон),	O
а	O
также	O
для	O
радиолокации.	O
-DOCSTART- -X- O O	
Генераторы	O
с	O
тормозящим	O
полем	O
могут	O
генерировать	O
колебания	B-PRO
дециметрового	O
и	O
сантиметрового	O
диапазонов	O
и	O
позволяют	O
получить	O
мощность	O
порядка	O
долей	O
ватта	O
при	O
КПД	O
до	O
5-7%.	O
-DOCSTART- -X- O O	
При	O
попадании	O
замкнутой	O
электропроводящей	B-PRO
оболочки	I-PRO
в	O
электрическое	B-PRO
поле	I-PRO
свободные	O
электроны	O
оболочки	O
начинают	O
двигаться	O
под	O
воздействием	O
этого	O
поля.	O
-DOCSTART- -X- O O	
В	O
результате	O
не	O
постоянного	O
во	O
времени	O
индукционного	O
тока	O
в	O
заготовке	O
создается	O
соответственно	O
изменяющееся	O
во	O
времени	O
магнитное	O
поле,	O
которое	O
пронизывает	O
сверхпроводящую	B-PRO
обмотку	I-PRO
и	O
индуцирует	O
там	O
напряжение.	B-PRO
-DOCSTART- -X- O O	
Цвет	O
испускаемого	O
света,	O
а	O
также	O
эффективность	O
преобразования	O
энергии	B-PRO
электрического	I-PRO
тока	I-PRO
в	O
световую	O
определяется	O
составом	O
материала	O
тонкой	O
органической	B-PRO
пленки.	I-PRO
-DOCSTART- -X- O O	
Более	O
конкретно,	O
применяя	O
соответствующий	O
способ	O
электроосаждения,	O
такой	O
как	O
миграционное	O
электроосаждение,	O
например,	O
к	O
жидкой	O
дисперсии	O
проводящих	B-PRO
микрочастиц/частиц	I-PRO
связующего,	O
на	O
аноде	O
для	O
миграционного	O
электроосаждения	O
электроосаждают	O
твердый	O
продукт.	O
-DOCSTART- -X- O O	
Реализован	O
способ	O
электромеханического	O
преобразования	O
энергии	O
электрического	O
поля	O
тел,	O
являющихся	O
их	O
источником,	O
во	O
взаимное	O
перемещение	O
этих	O
тел,	O
а	O
именно,	O
энергии	O
электрического	O
поля	O
элементарных	O
диполей	O
диэлектрика	B-PRO
и	O
заряженных	O
электродов	O
в	O
вынужденное	O
движение	O
диполей	O
диэлектрика	B-PRO
относительно	O
неподвижных	O
электродов.	O
-DOCSTART- -X- O O	
В	O
данном	O
устройстве	O
прямыми	O
электродами	O
создается	O
неоднородное	B-PRO
электрическое	I-PRO
поле,	I-PRO
под	O
влиянием	O
которого,	O
путем	O
поляризации	O
диэлектрика	B-PRO
тела	O
вращения	O
или	O
перемещения,	O
индуцируются	O
электрические	B-PRO
связанные	I-PRO
заряды	I-PRO
(диполи),	O
на	O
которые	O
действует	O
электростатическая	O
сила,	O
заставляющая	O
вращать	O
(перемещать)	O
подвижное	O
тело,	O
так	O
как	O
возникшие	O
заряды,	O
оставаясь	O
неподвижными	O
относительно	O
диэлектрика,	B-PRO
увлекают	O
за	O
собой	O
и	O
диэлектрик	B-PRO
и	O
само	O
подвижное	O
тело.	O
-DOCSTART- -X- O O	
Устройство	O
включает	O
диэлектрическую	O
емкость	O
с	O
нагреваемой	O
жидкостью	B-PRO
и	O
погруженным	O
в	O
нее	O
пронизываемым	O
потоком	O
электростатического	B-PRO
поля	I-PRO
проводником	O
протяженной	O
формы	O
с	O
широкими	O
торцевыми	O
поверхностями,	O
ориентированными	O
поперек	O
потока	O
поля,	O
и	O
подвижный	O
экран,	O
размещаемый	O
с	O
возможностью	O
периодически	O
экранировать	O
проводник	O
от	O
действия	O
поля.	O
-DOCSTART- -X- O O	
Для	O
управления	O
абсолютной	O
емкостью	O
электрического	O
конденсатора	O
изменяют	O
среднюю	O
диэлектрическую	O
проницаемость	O
диэлектрика	O
конденсатора,	O
путем	O
поляризации	O
меньшей	O
части	O
диэлектрика,	O
равноудаленной	O
от	O
обкладок	O
конденсатора,	O
в	O
направлении,	O
перпендикулярном	O
к	O
основному	O
полю	O
конденсатора,	O
для	O
чего	O
к	O
этой	O
части	O
диэлектрика	O
прикладывают	O
управляющее	B-PRO
электрическое	I-PRO
поле,	I-PRO
ориентированное	O
поперек	O
основного	O
поля	O
конденсатора.	O
-DOCSTART- -X- O O	
Обычно	O
под	O
вибрацией	O
подразумевают	O
механические	O
колебания.	B-PRO
-DOCSTART- -X- O O	
В	O
целом,	O
вибрация	O
-	O
упругие	O
механические	B-PRO
колебания	O
высокой	O
частоты	O
и	O
малой	O
амплитуды.	O
-DOCSTART- -X- O O	
В	O
целом,	O
это	O
-	O
физико-химический	O
эффект,	O
протекающий	O
в	O
некоторых	O
коллоидных	O
дисперсных	O
системах,	O
заключающийся	O
в	O
их	O
самопроизвольном	O
разжижении	B-PRO
под	O
влиянием	O
механических	O
воздействия	O
(встряхивания,	O
размешивания,	O
вибрации,	O
воздействия	O
ультразвуком	O
и	O
т.д.)	O
и	O
последующем	O
восстановлении	O
структуры	O
при	O
устранении	O
этих	O
воздействий.	O
-DOCSTART- -X- O O	
Материал	O
под	O
действием	O
вибрации	O
тиксотропно	O
разжижается	O
с	O
уменьшением	B-PRO
сил	I-PRO
трения	I-PRO
со	O
стенками	O
загрузочного	O
участка	O
и	O
свободно	O
стекает	O
под	O
действием	O
силы	O
тяжести.	O
-DOCSTART- -X- O O	
Гидравлический	O
удар	O
(гидроудар)	O
–	O
это	O
резкое,	O
мгновенное	O
(ударное)	B-PRO
повышение	I-PRO
давления	O
в	O
какой-либо	O
системе,	O
по	O
которому	O
движется	O
жидкость	O
(вода),	O
ввиду	O
резкого	O
изменения	O
во	O
времени	O
скорости	O
ее	O
движения.	O
-DOCSTART- -X- O O	
Скорость	O
распространения	O
ударной	O
волны	O
c	O
находится	O
в	O
прямо	O
пропорциональной	O
зависимости	O
от	O
сжимаемости	O
жидкости,	B-PRO
величины	O
деформации	O
стенок	O
трубопровода,	O
определяемой	O
модулем	O
упругости	O
материала	O
E,	O
из	O
которого	O
он	O
выполнен,	O
а	O
также	O
от	O
диаметра	O
трубопровода.	O
-DOCSTART- -X- O O	
Гидравлический	O
удар	O
(гидроудар)	O
–	O
это	O
резкое,	O
мгновенное	O
(ударное)	O
повышение	B-PRO
давления	O
в	O
какой-либо	O
системе,	O
по	O
которому	O
движется	O
жидкость	B-PRO
(вода),	O
ввиду	O
резкого	O
изменения	O
во	O
времени	O
скорости	O
ее	O
движения.	O
-DOCSTART- -X- O O	
Условия	O
перемешивания	B-PRO
высоковязких	O
жидкостей,	B-PRO
паст	O
и	O
тестообразных	O
масс	O
существенно	O
отличаются	O
от	O
условий	O
перемешивания	B-PRO
жидких	O
сред.	O
-DOCSTART- -X- O O	
Турбулизация	O
потока	O
-	O
искусственное	O
ускорение	O
перехода	O
от	O
ламинарного	O
течения	O
(течение,	O
при	O
котором	O
жидкость	O
или	O
газ	O
перемещается	O
слоями	O
без	O
перемешивания	O
и	O
пульсаций,	O
то	O
есть	O
без	O
беспорядочных	O
быстрых	O
изменений	B-PRO
скорости	O
и	O
давления)	O
к	O
турбулентному	O
(при	O
увеличении	B-PRO
скорости	O
течения	O
жидкости	O
или	O
газа	O
в	O
среде	O
самопроизвольно	O
образуются	O
многочисленные	O
нелинейные	O
фрактальные	O
волны	O
и	O
обычные,	O
линейные	O
различных	O
размеров,	O
без	O
наличия	O
внешних,	O
случайных,	O
возмущающих	O
среду	O
сил	O
и/или	O
при	O
их	O
присутствии)	O
путем	O
введения	O
в	O
поток	O
специальных	O
устройств	O
—	O
турбулизаторов.	O
-DOCSTART- -X- O O	
Выполнение	O
распределительного	O
устройства	O
для	O
ректификационных	O
колонн	O
в	O
виде	O
трубы,	O
образующей	O
обратный	O
усеченный	O
конус,	O
позволяет	O
добиться	O
равномерного	O
орошения	O
всего	O
сечения	O
колонны,	O
причем	O
расположение	O
витков	O
трубы	O
таким	O
образом,	O
что	O
наружный	O
диаметр	O
dН	O
последующего	O
витка	O
трубы	O
равен	O
внутреннему	O
диаметру	O
dB	O
предыдущего	O
витка,	O
что	O
приводит	O
к	O
повышению	O
плотности	O
орошения	O
колонны,	O
а	O
закрепление	O
на	O
нижнем	O
витке	O
перфорированного	O
диска	O
позволяет	O
создать	O
дополнительную	O
массообменную	O
поверхность	O
между	O
конденсатом,	O
стекающим	O
по	O
внутренней	O
части	O
обратного	O
усеченного	O
конуса,	O
образованного	O
трубой,	O
и	O
паром,	O
что	O
насыщает	O
дистиллят	B-PRO
легколетучим	B-PRO
компонентом	I-PRO
и	O
повышает	O
площадь	O
орошения	O
колонны,	O
что	O
в	O
целом	O
приводит	O
к	O
повышению	O
производительности.	O
-DOCSTART- -X- O O	
Размерный	O
эффект	O
-	O
зависимость	O
физических	O
характеристик	O
твёрдого	O
тела	O
от	O
его	O
размеров	O
и	O
формы,	O
когда	O
один	O
из	O
его	O
геометрических	O
размеров,	O
например,	O
толщина	O
или	O
высота,	O
или	O
площадь	O
поверхности,	O
изменяется	O
при	O
воздействии	O
внешнего	O
фактора	B-PRO
(температуры,	O
давления	O
и	O
т.д.).	O
-DOCSTART- -X- O O	
Резонансные	O
явления	O
можно	O
наблюдать	O
на	O
механических	O
колебаниях	B-PRO
любой	O
частоты,	O
в	O
частности	O
и	O
на	O
звуковых	O
колебаниях.	B-PRO
-DOCSTART- -X- O O	
Теплообменники	O
обеспечивают	O
передачу	O
теплоты	B-PRO
между	O
двумя	O
или	O
большим	O
числом	O
потоков	O
теплоносителей,	B-PRO
проходящих	O
через	O
аппарат.	O
-DOCSTART- -X- O O	
При	O
дальнейшем	O
увеличении	B-PRO
скорости	O
потока	O
газа,	O
«единая	O
плотность»	B-PRO
(«средняя	O
плотность»)	B-PRO
слоя	O
будет	O
продолжать	O
уменьшаться,	O
и	O
процесс	O
псевдоожижения	O
будет	O
становиться	O
более	O
интенсивным	O
до	O
тех	O
пор,	O
пока	O
зёрна	O
не	O
перестанут	O
образовывать	O
единый	O
слой	O
и	O
частицы	O
не	O
начнут	O
подниматься	O
вверх,	O
увлекаемые	O
потоком	O
газа.	O
-DOCSTART- -X- O O	
Теплообмен	O
или	O
теплопередача	O
-	O
физический	O
процесс	O
передачи	B-PRO
тепловой	I-PRO
энергии	O
от	O
более	O
горячего	O
тела	O
к	O
менее	O
горячему,	O
либо	O
непосредственно	O
(при	O
контакте),	O
или	O
через	O
разделяющую	O
перегородку	O
из	O
какого-либо	O
материала.	B-PRO
-DOCSTART- -X- O O	
В	O
общем	O
случае	O
-	O
процесс	O
переработки	O
газов	O
с	O
целью	B-PRO
изменения	I-PRO
состава	I-PRO
исходной	I-PRO
газовой	I-PRO
смеси.	O
-DOCSTART- -X- O O	
Это	O
приводит	O
к	O
неодинаковой	O
степени	O
конверсии	O
и	O
температуры	B-PRO
реакционной	O
массы	O
и	O
снижению	O
качества	B-PRO
продуктов	I-PRO
на	I-PRO
выходе.	I-PRO
-DOCSTART- -X- O O	
Разновидность	O
механического	O
напряжения,	O
возникающего	O
в	O
какой-либо	O
среде	O
вследствие	O
изменения	O
температуры	O
либо	B-PRO
неравномерности	O
его	O
распределения.	O
-DOCSTART- -X- O O	
В	O
твёрдом	B-PRO
теле	I-PRO
температурные	O
напряжения	O
возникают	O
из-за	O
ограничения	O
возможности	O
теплового	O
расширения	O
(или	O
сжатия)	O
со	O
стороны	O
окружающих	O
частей	O
тела	O
или	O
со	O
стороны	O
других	O
тел,	O
окружающих	O
данное.	O
-DOCSTART- -X- O O	
Техническим	O
результатом	O
предполагаемой	O
конструкции	O
теплообменника	O
типа	O
«труба	O
в	O
трубе»	O
является	O
снижение	O
термического	O
сопротивления	O
движению	O
газового	O
теплоносителя	O
во	O
внутренней	O
трубе	O
за	O
счет	O
предотвращения	O
образования	O
термических	O
отложений	B-PRO
на	O
стенках	O
внутренней	O
трубы	O
и	O
поверхности	O
интенсификатора	O
потока	O
при	O
его	O
непрерывной	O
вибрации,	O
что	O
позволяет	O
сохранить	O
высокую	O
скорость	O
теплообмена	O
и	O
обеспечивает	O
большую	O
производительность	O
в	O
течение	O
длительного	O
периода	O
работы	O
без	O
остановки	O
на	O
очистку	O
от	O
этих	O
отложений.	B-PRO
-DOCSTART- -X- O O	
Эффект	O
памяти	O
формы	O
-	O
явление	B-PRO
возврата	I-PRO
к	I-PRO
первоначальной	O
форме	O
при	O
нагреве,	O
которое	O
наблюдается	O
у	O
некоторых	O
материалов	O
после	O
предварительной	O
деформации.	O
-DOCSTART- -X- O O	
В	O
предлагаемой	O
полезной	O
модели	O
рассматривается	O
следующий	O
вариант:	O
если	O
температура	B-PRO
реакционной	O
массы	O
в	O
горизонтальных	O
трубах	O
радиантного	O
змеевика	O
на	O
выходе	O
реакционной	O
массы	O
не	O
превышает	O
температуру,	B-PRO
установленную	O
регламентом,	O
экраны	O
не	O
закрывают	O
поверхность	O
труб,	O
при	O
превышении	O
этой	O
температуры	B-PRO
в	O
стержнях,	O
выполненных	O
из	O
материала,	O
обладающего	O
эффектом	O
памяти,	O
они	O
изгибаются.	O
-DOCSTART- -X- O O	
Таким	O
образом,	O
снабжение	O
горизонтальных	O
труб	O
на	O
выходе	O
радиантного	O
змеевика	O
из	O
печи	O
экранами,	O
соединенных	O
с	O
этими	O
горизонтальными	O
трубами	O
стержнями,	O
выполненными	O
из	O
материала,	O
обладающего	O
эффектом	O
памяти,	O
позволяет	O
обеспечить	O
саморегулирование	O
температуры	B-PRO
реакционной	O
массы.	O
-DOCSTART- -X- O O	
Испарение	B-PRO
-	O
фазовый	O
переход	O
вещества	O
из	O
жидкого	O
состояния	O
в	O
парообразное	O
или	B-PRO
газообразное,	O
происходящий	O
на	O
поверхности	O
вещества.	O
-DOCSTART- -X- O O	
Пример:	O
нагрев	O
жидкости	O
выше	O
температуры	B-PRO
кипения	O
при	O
отсутствии	O
в	O
ней	O
центров	O
парообразования	O
(пылинок,	O
шероховатостей	O
на	O
стенках	O
сосуда	O
и	O
т.	O
-DOCSTART- -X- O O	
2)	O
перегрев	O
пара	B-PRO
-	O
повышение	B-PRO
температуры	B-PRO
пара	O
выше	B-PRO
температуры	O
насыщенного	B-PRO
пара	O
при	O
том	O
же	O
давлении.	O
-DOCSTART- -X- O O	
Термическая	O
деструкция	O
—	O
это	O
процесс	B-PRO
разрушения	I-PRO
макромолекул	O
под	O
влиянием	O
повышенных	B-PRO
температур.	O
-DOCSTART- -X- O O	
Макромолекулы	O
имеют	O
высокую	O
молекулярную	B-PRO
массу	I-PRO
В	O
рассматриваемой	O
полезной	O
модели	O
предлагается	O
снабжать	O
горизонтальные	O
трубы,	O
установленные	O
на	O
выходе	O
радиантного	O
змеевика,	O
экранами	O
позволяет	O
при	O
перегреве	O
труб,	O
который	O
возникает	O
вследствие	O
радиантного	O
лучеиспускания	O
и	O
химической	O
реакции	O
внутри	O
труб,	O
перекрывать	O
поток	O
лучистой	O
энергии	O
как	O
зонтиком,	O
тем	O
самым	O
уменьшать	O
этот	O
поток,	O
и	O
снижать	O
температуру,	O
что	O
предотвращает	O
термическую	O
деструкцию	O
реакционной	B-PRO
массы	I-PRO
и	O
образование	O
термических	O
отложений	O
на	O
стенке	O
горизонтальных	O
труб,	O
а	O
значит	O
исключает	O
необходимость	O
остановки	O
работы	O
печи	O
на	O
очистку	O
внутренней	O
поверхности	O
труб	O
от	O
этих	O
отложений,	O
тем	O
самым	O
увеличивая	O
срок	O
службы	O
и	O
производительность.	O
-DOCSTART- -X- O O	
Конвекция	O
–	O
это	O
вид	B-PRO
теплообмена,	O
при	O
котором	B-PRO
внутренняя	I-PRO
энергия	O
передается	O
струями	O
и	O
потоками.	O
-DOCSTART- -X- O O	
Размещение	O
однопоточного	O
или	O
двухпоточного	O
входа	O
сырья	B-PRO
по	O
линии	O
в	O
подовой	O
(нижней)	O
части	O
печи	O
и	O
прохождение	O
потоком	O
сырья	B-PRO
по	O
радиантному	O
змеевику	O
снизу	O
вверх	O
последовательно	O
через	O
секции	O
панельных	O
горелок,	O
топливо	O
к	O
которым	O
распределяют	O
от	O
общего	O
коллектора,	O
дает	O
возможность	O
регулировки	O
эффективной	O
(облучаемой)	O
длины	O
радиантного	O
змеевика	O
и	O
профиля	O
температуры	B-PRO
продукта	O
вдоль	O
него.	O
-DOCSTART- -X- O O	
По	O
мере	O
прохождения	O
змеевика	O
камеры	O
радиации	O
в	O
районе	O
первой	O
секции	O
панельных	O
горелок	O
температуру	B-PRO
сырьевого	O
потока	O
повышают	O
по	O
кривой	O
второго	O
порядка	O
до	O
величины	O
разложения	O
(крекинга)	O
сырья	B-PRO
(420-430°С)	O
-DOCSTART- -X- O O	
Крекинг	O
-	O
высокотемпературная	O
переработка	O
нефти	O
и	O
её	O
фракций	O
с	O
целью	O
получения,	O
как	O
правило,	O
продуктов	O
меньшей	O
молекулярной	O
массы	O
—	O
моторного	O
топлива,	O
смазочных	O
масел	O
и	O
т.	O
п.,	O
а	O
также	O
сырья	O
для	O
химической	O
и	O
нефтехимической	O
промышленности.	O
Крекинг	O
протекает	O
с	O
разрывом	O
связей	O
С—С	O
и	O
образованием	O
свободных	O
радикалов	O
или	O
карбанионов.	O
Одновременно	O
с	O
разрывом	O
связей	O
С—С	O
происходит	O
дегидрирование,	O
изомеризация,	O
полимеризация	O
и	O
конденсация	O
как	O
промежуточных,	O
так	O
и	O
исходных	O
веществ.	O
В	O
рассматриваемой	O
модели	O
по	O
мере	O
прохождения	O
змеевика	O
камеры	O
радиации	O
в	O
районе	O
первой	O
секции	O
панельных	O
горелок	O
температуру	B-PRO
сырьевого	O
потока	O
повышают	O
по	O
кривой	O
второго	O
порядка	O
до	O
величины	O
разложения	O
(крекинга)	O
сырья	O
(420-430°С),	O
при	O
этом	O
структура	O
потока	O
внутри	O
трубы	O
также	O
изменяется	O
и	O
переходит	O
от	O
однородной	O
(жидкой	O
среды)	B-PRO
к	I-PRO
двухфазной	I-PRO
(газопаровой	O
-	O
жидкой)	O
с	O
дисперсно-кольцевой	O
структурой;	O
в	O
районе	O
второй	O
секции	O
панельных	O
горелок	O
температуру	O
сырьевого	O
потока	B-PRO
поднимают	O
предыдущим	O
образом	O
до	O
440-460°С,	O
при	O
этом	O
исходное	O
сырье	O
разлагается	O
(крекируется)	O
с	O
образованием	O
низкомолекулярных	O
маловязких	O
компонентов	O
(газ,	O
бензин,	O
легкий	O
и	O
тяжелый	O
газойль),	O
объем	O
потока	O
увеличивается	O
по	O
экспоненциальной	O
зависимости,	O
соответственно,	O
повышается	O
скорость	O
потока	O
и	O
движение	O
потока	O
становится	O
более	O
устойчивым	O
из-за	O
преобладания	O
на	O
большей	O
части	O
змеевика	O
дисперсно-кольцевой	O
структуры	O
потока;	O
в	O
районе	O
третьей	O
секции	O
панельных	O
горелок	O
температуру	O
сырьевого	O
потока	O
повышают	O
плавно	O
до	O
480°С,	B-PRO
при	O
этом	O
в	O
процесс	O
крекинга	O
вовлекаются	O
более	O
термоустойчивые	O
нафтеноароматические	O
углеводороды	O
с	O
дальнейшим	O
увеличением	O
в	O
продуктах	O
крекинга	O
доли	O
низкомолекулярных	O
компонентов;	O
в	O
районе	O
четвертой	O
секции	O
панельных	O
горелок	O
температуру	O
сырьевого	O
потока	O
поднимают	O
до	O
490-510°С	O
и	O
доводят	B-PRO
конверсию	O
сырья	O
до	O
заданной	O
величины.	O
Продукты	O
термообработки	O
(крекинга)	O
выводят	O
из	O
печи	O
по	O
линии	O
в	O
реактор	O
или	O
колонну.	O
-DOCSTART- -X- O O	
В	O
рассматриваемой	O
модели	O
по	O
мере	O
прохождения	O
змеевика	O
камеры	O
радиации	O
в	O
районе	O
первой	O
секции	O
панельных	O
горелок	O
температуру	B-PRO
сырьевого	O
потока	O
повышают	O
по	O
кривой	O
второго	O
порядка	O
до	O
величины	O
разложения	O
(крекинга)	O
сырья	O
(420-430°С),	O
при	O
этом	O
структура	O
потока	O
внутри	O
трубы	O
также	O
изменяется	O
и	O
переходит	O
от	O
однородной	O
(жидкой	O
среды)	O
к	O
двухфазной	O
(газопаровой	O
-	O
жидкой)	O
с	O
дисперсно-кольцевой	O
структурой;	O
в	O
районе	O
второй	O
секции	O
панельных	O
горелок	O
температуру	O
сырьевого	O
потока	B-PRO
поднимают	O
предыдущим	O
образом	O
до	O
440-460°С,	O
при	O
этом	O
исходное	O
сырье	O
разлагается	O
(крекируется)	O
с	O
образованием	O
низкомолекулярных	O
маловязких	O
компонентов	O
(газ,	O
бензин,	O
легкий	O
и	O
тяжелый	O
газойль),	O
объем	O
потока	O
увеличивается	O
по	O
экспоненциальной	O
зависимости,	O
соответственно,	O
повышается	O
скорость	O
потока	O
и	O
движение	O
потока	O
становится	O
более	O
устойчивым	O
из-за	O
преобладания	O
на	O
большей	O
части	O
змеевика	O
дисперсно-кольцевой	O
структуры	O
потока;	O
в	O
районе	O
третьей	O
секции	O
панельных	O
горелок	O
температуру	O
сырьевого	O
потока	O
повышают	O
плавно	O
до	O
480°С,	B-PRO
при	O
этом	O
в	O
процесс	O
крекинга	O
вовлекаются	O
более	O
термоустойчивые	O
нафтеноароматические	O
углеводороды	O
с	O
дальнейшим	O
увеличением	O
в	O
продуктах	O
крекинга	O
доли	O
низкомолекулярных	O
компонентов;	O
в	O
районе	O
четвертой	O
секции	O
панельных	O
горелок	O
температуру	O
сырьевого	O
потока	O
поднимают	O
до	O
490-510°С	O
и	O
доводят	B-PRO
конверсию	O
сырья	O
до	O
заданной	O
величины.	O
-DOCSTART- -X- O O	
Часто	O
абсорберам	O
при	O
малых	O
скоростях	O
газа	B-PRO
свойственны	O
явления	O
пассивного	O
выстраивания	O
насадки	O
вдоль	O
стенок	O
аппарата,	O
а	O
также	O
возникновение	O
циркуляционных	O
потоков,	O
когда	O
насадка	O
циркулирует	O
внутри	O
аппарата:	O
в	O
центральной	O
части	O
движется	O
вверх,	O
а	O
у	O
стенок	O
вниз.	O
-DOCSTART- -X- O O	
При	O
этом	O
твердая	O
фаза	O
в	O
виде	O
плавающих	O
подвижных	O
элементов	O
насадки	O
создает	O
дополнительную	O
турбулизацию	O
фаз	O
газ-жидкость.	B-PRO
-DOCSTART- -X- O O	
В	O
рассматриваемой	O
полезной	O
модели	O
выполнение	O
вертикальных	O
ребер	O
из	O
материала,	O
обладающего	O
эффектом	O
памяти,	O
обеспечивает	O
саморегулирование	O
температуры	B-PRO
реакционной	O
массы	O
внутри	O
труб	O
трубного	O
пучка,	O
не	O
допуская	O
их	O
перегрева	O
и	O
термической	O
деструкции	O
или	O
переохлаждения.	O
-DOCSTART- -X- O O	
Это	O
обеспечивает	O
устойчивый	O
тепловой	O
режим	O
реакционной	B-PRO
массы	I-PRO
внутри	O
каждой	O
трубы	O
трубного	O
пучка.	O
-DOCSTART- -X- O O	
В	O
рассматриваемой	O
модели	O
действует	O
следующий	O
режим	O
работы:	O
сверху,	O
на	O
насадку	O
подают	O
поток	B-PRO
жидкости,	I-PRO
а	O
снизу	O
газ	O
(пар).	O
-DOCSTART- -X- O O	
Оба	O
потока	O
-	O
жидкий	O
и	O
газовый	O
на	O
поверхностях	O
витой	O
проволочной	O
пружины	O
и	O
полого	O
цилиндра	O
взаимодействуют	O
друг	O
с	O
другом	O
с	B-PRO
образованием	I-PRO
поверхности	I-PRO
контакта	I-PRO
фаз,	O
на	O
которой	O
осуществляются	O
тепло-массообменные	O
процессы.	O
-DOCSTART- -X- O O	
В	O
данном	O
изобретении	O
с	O
выхода	O
компенсирующего	O
источника	O
оптического	B-PRO
сигнала	I-PRO
оптический	B-PRO
сигнал	I-PRO
с	O
интенсивностью	B-PRO
К	O
усл.ед.,	O
пройдя	O
через	O
второе	O
оптическое	O
нановолокно,	O
будет	O
воздействовать	O
на	O
внутреннюю	O
нанотрубку	O
с	O
силой	O
Fk,	O
компенсирующей	O
сумму	O
всех	O
сил,	O
препятствующих	O
движению	O
внутренней	O
нанотрубки	O
вправо	O
(Fw+Fт,	O
где	O
Fw	O
-	O
сила	O
Ван-дер-Ваальса,	O
Fт	O
-	O
сила	O
трения).	O
-DOCSTART- -X- O O	
Так	O
как	O
силы,	O
препятствующие	O
движению	O
внутренней	O
нанотрубки	O
вправо,	O
скомпенсированы,	O
то	O
при	O
наличии	O
ускорения	O
объекта	O
в	O
отрицательном	O
направлении	O
оси	O
ОХ	O
внутренняя	O
нанотрубка	O
под	O
действием	O
силы	B-PRO
инерции	I-PRO
Fu=-mW	O
(m	O
-	O
масса	O
нанотрубки,	O
W	O
-	O
проекция	O
кажущегося	O
ускорения	O
на	O
ось	O
ОХ)	O
начнет	O
перемещаться	O
вправо.	O
-DOCSTART- -X- O O	
Для	O
формирования	O
доменной	O
структуры	O
прикладывают	O
электрическое	O
напряжение	B-PRO
между	O
электродами,	O
нанесенными	O
на	O
разные	O
грани	O
пластины.	O
-DOCSTART- -X- O O	
Наличие	O
такого	O
эффекта	O
подтверждается	O
проведенными	O
ранее	O
экспериментами	O
по	O
формированию	O
заряженных	O
доменных	O
стенок	O
в	O
монокристаллах	O
ниобата	B-PRO
лития.	I-PRO
-DOCSTART- -X- O O	
В	O
настоящем	O
изобретении	O
рассмотрено	O
стандартное	O
представление	O
оптического	O
устройства	O
для	O
сдвига	O
частоты,	O
имеющего	O
оптический	O
вход,	O
где	O
принимается	O
входной	O
оптический	B-PRO
сигнал	I-PRO
с	O
входной	O
оптической	O
частотой,	O
электрический	O
вход,	O
где	O
радиочастотный	O
электрический	B-PRO
сигнал	I-PRO
возбуждения	O
с	O
электрической	O
частотой	O
в	O
диапазоне	O
сверхвысоких	O
частот	O
принимается	O
для	O
электрического	O
возбуждения	O
оптического	O
устройства	O
для	O
сдвига	O
частоты,	O
и	O
оптический	O
выход,	O
на	O
который	O
подводится	O
выходной	O
оптический	B-PRO
сигнал	I-PRO
с	O
выходной	O
оптической	O
частотой,	O
равной	O
входной	O
оптической	O
частоте	O
входного	O
оптического	B-PRO
сигнала,	I-PRO
повышенной	O
на	O
электрическую	O
частоту	O
электрического	B-PRO
сигнала	I-PRO
возбуждения.	O
-DOCSTART- -X- O O	
В	O
данном	O
изобретении	O
рассматривается	O
генерация	O
излучения,	O
стимулированная	O
парами	O
стронция	B-PRO
(газовый	O
лазер).	O
-DOCSTART- -X- O O	
Известны	O
способы	O
определения	O
размеров	O
и	O
концентрации	O
аэрозольных	B-PRO
частиц,	I-PRO
основанные	O
на	O
измерении	O
ослабления	O
параллельного	O
пучка	O
оптического	O
зондирующего	O
излучения.	O
-DOCSTART- -X- O O	
В	O
этом	O
состоянии	O
начинает	O
действовать	O
механизм	O
вынужденного	O
излучения	O
и	O
происходит	O
излучение	O
лазера	O
или	O
же	O
оптическое	B-PRO
усиление.	I-PRO
-DOCSTART- -X- O O	
Когда	O
число	O
атомов	O
в	O
возбуждённом	O
состоянии	O
превышает	O
количество	O
атомов	O
в	O
основном	O
состоянии,	O
возникает	O
инверсия	B-PRO
населённости.	I-PRO
-DOCSTART- -X- O O	
Жидкие	B-PRO
кристаллы	I-PRO
-	O
это	O
фазовое	O
состояние,	O
в	O
которое	O
переходят	O
некоторые	O
вещества	O
при	O
определенных	O
условиях	O
(температура,	O
давление,	O
концентрация	O
в	O
растворе).	O
-DOCSTART- -X- O O	
Жидкие	B-PRO
кристаллы	I-PRO
обладают	O
одновременно	O
свойствами	O
как	O
жидкостей	O
(текучесть),	O
так	O
и	O
кристаллов	O
(анизотропия).	O
-DOCSTART- -X- O O	
В	O
свою	O
очередь	O
нематики	O
подразделяются	O
на	O
собственно	O
нематические	O
и	O
холестерические	O
жидкие	B-PRO
кристаллы.	I-PRO
-DOCSTART- -X- O O	
Лазерный	O
источник	O
излучает	O
импульсный	B-PRO
лазерный	I-PRO
свет	I-PRO
под	O
управлением	O
блока	O
импульсной	O
регулировки	O
через	O
вход	O
импульсной	O
регулировки	O
лазерного	O
источника.	O
-DOCSTART- -X- O O	
Импульсный	B-PRO
лазерный	I-PRO
свет	I-PRO
в	O
